"D55_130_T1_20180201"	"D55_130_T1_20181106"	"D55_PMN_130_T0_20180201"	"D55_PMN_130_T0_20181106"	"D55_PMN_130_T1_20180201"	"D55_PMN_130_T1_20181106"	"D60_130_T1_20180208"	"D60_130_T1_20181113"	"D60_PMN_130_T0_20180208"	"D60_PMN_130_T0_20181113"	"D60_PMN_130_T1_20180208"	"D60_PMN_130_T1_20181113"	"D6_130_T1_20180131"	"D6_130_T1_20181108"	"D6_PMN_130_T0_20180131"	"D6_PMN_130_T0_20181108"	"D6_PMN_130_T1_20180131"	"D6_PMN_130_T1_20181108"	"D55_H041_T1_20180201"	"D55_H041_T1_20190110"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_H041_T1_20180208"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D60_PMN_H041_T1_20180208"	"D60_PMN_H041_T1_20181212"	"D6_H041_T1_20180131"	"D6_PMN_H041_T0_20180131"	"D6_PMN_H041_T0_20190122"	"D6_PMN_H041_T1_20180131"	"D6_PMN_H041_T1_20190122"
"NGO_1605"	10.5705980283658	10.6056481565997	11.0058325839783	10.284313400878	10.3966717668253	10.3592786958043	10.4681845275582	10.5136885436115	10.6959274518103	10.5968174926429	10.6150899158198	9.6896807683009	10.8287579634361	10.1680406759626	10.7351416581402	10.6536792657651	10.515174897777	10.4484584579138	10.6218855814161	10.5549599500835	11.361481507734	10.8462897616975	10.637208066197	10.7871484375309	10.4875025983359	10.870519041908	10.5157980142869	10.655679204367	10.7536075306499	10.8756382285307	10.8660549288096	10.9410114351572	10.8605884801599	10.8066623395191
"NGO_1603"	8.57501521076366	8.47799180464334	8.06523318068354	7.65355027022273	8.59969140807477	8.11363024358609	8.3002385015967	8.46560074473782	8.17210876270148	8.1279035658332	8.163655955835	8.60083083800447	8.73801627507218	8.34239469330467	8.02724752326821	8.0754774293862	8.30444014314516	8.68886679091667	8.75028052596539	8.42625122529786	8.01302133198746	7.74887862441541	8.60487753436398	8.54357064701344	8.42274069208093	7.98180917044829	7.99669691592443	8.01712580345232	8.70343323864546	8.85965190755837	7.93094910720497	8.16886689993774	8.29731550930193	8.39720514611339
"NGO_1602"	10.0420095431297	9.5868486348634	9.09873617258586	8.59293958988686	9.57276275286076	9.13625016309464	9.6689583075228	9.78379940591415	9.29867338285076	9.41213393353778	9.0398911309498	9.15206812450638	10.1905015642312	9.30098412084291	9.17057222322719	9.09828620750043	9.49808509198223	9.81529698996097	10.1068366275326	9.89967995940573	8.98884264253097	9.24216624512372	9.14007473176101	9.67898647005224	9.81463033896912	8.97732628305282	8.8941502522519	8.85109357057221	9.53751024932101	10.3564609126419	9.26625752898793	8.92747229339394	9.46903772360948	8.93852353569746
"NGO_1600"	13.4336321536777	13.2776405676865	11.7718679290268	12.5073730674072	13.0266727258367	12.9521073938158	12.6807512612746	13.1590439759113	12.4215992619649	12.323006947233	12.4123112053088	13.5467719720586	13.912374183699	13.2477853244441	11.7395878320698	12.5386883446312	12.7121864940524	13.325009709124	13.8588362470636	13.6279807272195	11.7437800481931	12.1158035595629	12.2855546213111	13.6246471568842	13.1767305211821	11.9732581442326	11.9105580745659	12.1150224167242	13.6379105044867	14.3716337200946	12.036072590317	11.7151366771047	12.5735792827876	13.0594359082739
"NGO_1599"	10.41376861114	9.91465859626745	9.47023937696573	9.76913355065378	9.61930891971972	10.0574698463868	10.6304752371064	9.97439606685646	10.0395297301932	10.1041689872992	10.1460963132567	10.0358724251487	10.0863936343037	9.85047546155514	9.45680264039709	9.91554596196004	9.87628009143297	10.0608282812646	10.5919406408301	10.1199645400064	9.49589932221748	10.3655483498911	9.76819480893128	10.1511860995841	10.7357501462043	10.3990773865041	10.032753150283	10.0667814588564	10.0890282032845	10.373794797823	9.90967670129304	10.5201593358652	9.55129603496414	10.3954540831354
"NGO_1591"	10.1432123035143	9.77269371151677	9.75216254778995	9.13783514308062	9.59880731464758	10.2330177182279	9.1150813336996	10.2362243515139	9.46592029957665	9.34722319376732	9.34535421525145	9.92406129932517	10.0547650583437	10.2673009697401	9.20055164029161	9.67156609040161	9.74007817936233	9.7415208199333	11.7519647775311	10.9569944517023	11.7974798908205	11.4455769564974	11.5601720550548	11.4611479812652	10.9292740783292	11.4529028633383	11.8259933797435	11.0646433022726	11.6326096094701	11.4097403402162	12.2145722678289	11.8205990148026	11.8912874347022	12.4852318010991
"NGO_1387"	10.2777971831603	10.1228747940343	10.7473938335892	9.79275898056451	9.91707580046894	10.4988334123738	9.6481800126567	10.4512366192776	10.5087622940153	10.5978500361768	9.92828449167066	9.77312011239357	10.2013035821893	9.97762447437412	10.2632595625748	10.8189455386388	10.3217756151562	10.4185388423586	10.8353009012617	10.0260916766398	11.2926063676677	10.9311067959602	10.8350065585028	10.9752290124805	9.87823949101532	10.8580749109495	11.4858820839322	10.4314912411373	11.2646844954993	10.2755215825224	11.6471495815707	11.6576757562104	11.2398992284097	11.9994079466358
"NGO_1390"	10.3477692069548	10.2189192688391	10.6323391276301	10.1344172743259	10.2679614205855	10.701198932735	9.47018322630054	10.5999069682593	10.2344190145651	10.3097510029635	10.0517829957908	9.92676258234712	10.2811773196996	10.162212413728	10.8468774278259	10.6875774058401	10.4837269984031	10.6228639335217	10.4553548588351	9.75574115769999	10.8497637173089	10.3174012598334	10.6120478804823	10.3862559797986	8.99676630006643	9.98376991394789	10.6749529835918	9.63073309616743	10.410944587727	10.0138464918933	11.364427609255	11.0728339616298	10.9045382508757	11.1679426225093
"NGO_1388"	9.95549579849344	9.40845725722219	10.2152762538964	9.3982179989107	9.2234750956781	10.106315531973	9.24344349195328	10.096584731064	9.87416009584859	10.2106222662639	9.43783660172053	9.14743731989072	9.2977670462635	9.52963817723848	9.80935356895996	10.1486801476729	9.5706964107337	10.0041322433916	5.30435628271503	5.40089616984486	5.55138951630926	4.98279650376507	4.68768213831133	5.46856508346749	5.45993898293435	5.77503162739747	5.53858716204244	5.20797999088525	5.32060094658067	5.14129114548771	5.41969691646649	5.7682620581452	5.39880893123816	5.86698434705493
"NGO_1830"	11.4048252001122	12.2665823101328	12.3566874096289	14.1656107845717	12.8068761424421	13.2924416547669	11.6216420248829	11.6579389101892	12.072022480384	12.114862230872	12.9916496053477	13.9031493650019	11.2571857498421	13.0186060276943	13.1805875589195	12.5452699593287	12.3774690371171	12.4456839448863	11.6513086237665	11.3273435378562	12.8721205834239	12.6118550303502	13.0721995576668	12.3289520643315	11.5320736303172	13.1077018665633	13.2039860274831	13.2515354454968	12.1433605590978	11.3678148738727	13.4611865140116	13.566822080454	13.2620819566424	13.4422616623474
"NGO_1831"	6.42787569539647	7.28595765309573	6.99888780180177	9.19058819862199	7.83781645794446	7.9530331232901	7.58324503117132	6.6428786900785	7.59185376648297	7.16336839412343	8.51198202752023	8.9803872157528	6.14580573888271	8.60090857230712	8.15608831955152	7.080066264788	7.32810119698748	7.56136581030792	6.38700773406296	6.53255433624612	7.05808630779559	6.50391608564664	7.38237128616068	6.57982625770368	7.51295468136829	8.44809714561676	7.21507928535078	8.6520599027607	6.22757785695318	6.32311663360168	7.47535629972498	8.7003755526918	6.81684062130594	8.73925831556726
"NGO_18311"	11.8084089727765	13.2456837100556	13.1965388158654	13.5473053458508	13.3739579590374	13.5854666454514	12.405281470907	12.8298550535687	13.0379464674718	12.9548183821671	13.7441481366862	13.4143103860568	11.8707665348222	13.4071211560262	13.5048055700061	13.4129152315151	13.2779256259237	13.303647157998	11.6522980098103	12.185917511407	13.0901874639294	12.5649602107284	13.1759712137829	12.3834456746309	12.2039643503717	13.5684567756219	13.0900886448472	13.6590752642742	12.3331554619678	11.7589099104378	13.0513952814061	13.6656997998082	13.4619751636974	13.7723011964365
"NGO_1832"	13.6168702416968	14.3566673363776	14.5582875242864	15.2952471518111	14.7334545855	15.3428161011908	13.6808541898175	13.9550367785729	14.4825781405854	14.6656083562469	15.1184868398399	15.1881878417951	13.5714998233517	14.6543327378537	14.8928967037942	14.9393887892339	15.0099007559765	14.8443276738676	13.1975543022027	13.161039814937	14.3889478888321	14.2732371730401	14.8304123403401	13.9599708564379	13.3839127598893	14.9762062609877	14.8431062880081	15.040954248746	13.9367924262594	13.1773991362787	14.8098199860459	14.8122871180936	14.8009308258155	14.5929235650113
"NGO_1833"	10.4341502245831	11.9009757241549	12.1768163233426	13.2758660881313	12.5837419109271	12.909395617005	11.676856451886	11.4607573158937	12.1482162251595	11.8603983231414	13.0518543343155	13.1159474051344	10.4536968473542	12.7443913500735	12.7637745585303	12.3170251305561	12.2571161160211	12.2553923295631	10.3186621322092	10.9727711261797	11.9739414708324	11.6966924199253	12.1653380862023	11.3746744794207	11.3885044886971	12.8000146909141	12.1874015563561	12.8999390747798	11.3989266887389	10.425927998599	11.9212463411037	12.6504456521993	12.2672664805526	12.6783996448532
"NGO_1834"	9.4743241596439	11.3488694677182	11.2130564324008	11.7162570250133	11.6940418748951	11.3040998237538	11.1760426585343	11.0690042891795	11.3335740099698	10.6112062470021	12.1297476786889	11.8272760789818	9.34370110643328	11.5221695608196	11.9714368121429	10.9838123094753	10.9698178183253	10.9690561221512	9.24257997491613	10.1099244312008	10.8538914421338	9.95309193723438	10.8313778270077	9.99579941022218	10.8072508508204	11.782037655964	10.4789481347622	12.0122652006604	9.69509517963677	9.45044988015594	10.632165811036	12.2445976442522	11.1351749739042	12.5085514592588
"NGO_1835"	13.9816931763409	14.8792550325683	15.1457070562317	15.6536025051693	15.3528823123016	15.9401190207166	14.4638520200455	14.5265035991859	15.3635838590616	15.4367490650366	15.8467679468776	15.6182925285615	13.8719117417512	15.2086145892802	15.3270445343635	15.6210629489812	15.6512636312014	15.2594520368177	12.5755995560192	13.4411837727475	13.8159402988105	13.9461266860655	13.9292339080912	13.6490059078966	13.4280459480584	14.7464766744674	14.6273761523002	14.8121722351499	13.8712452618364	12.7098100365845	14.1125252572741	13.9587621805507	14.0387312851582	14.024842363472
"NGO_0697"	10.3803965127318	10.4032603859057	11.2673095114311	10.0865775717633	10.6416590267717	10.3738579864043	10.5867196672729	10.7037551967334	11.1791268609135	10.958512828588	10.7929929035905	9.80577485520089	10.7000215359627	9.85890984238145	10.8058736981141	11.206866305077	10.6818997296434	10.8435083066479	10.4632712329731	10.6817813179651	11.1223936516534	10.9470131412418	10.7141036608781	10.9255879657903	10.4868113632576	10.8351703890835	10.9239996159658	10.7818467871848	10.8886271093919	10.7348314878412	10.9798772558899	11.1004686077197	10.935466939938	10.8966595408374
"NGO_0696"	10.5316103206915	10.4227285045229	10.1238960107704	9.88556495412403	9.9046064493613	9.54376665862954	10.4808218648128	10.8231733379942	10.0473202551546	9.74253503066898	9.67338458096232	9.80870708109305	10.2299044360082	10.7470273013079	10.2174121206064	9.63359891659366	9.91539326216471	9.98650172072882	10.7043491162412	10.9339495225287	10.1944334295716	9.82287282373207	9.79080745011141	9.8961763931334	10.616962240714	9.78883203708351	9.91522619723544	9.77454064944733	9.98086647825219	10.7286553493768	10.0193450734672	9.90633273144891	9.9699418769463	9.80035119533238
"NGO_0694"	11.5326523851443	10.888049310868	12.0613869303285	10.9693375012885	10.8114965293665	11.8502896856039	11.2042525471339	11.4846228667502	12.090711643329	12.4470473793084	11.5881283302951	10.8998552719637	11.259906589806	10.7095644080266	11.2624795289274	12.4393258279028	11.5225978715901	11.557034553173	9.59009654170221	8.89181432879271	9.81351526579305	10.4337532802584	9.64120388391354	10.1918516800828	9.23972367886634	10.1802055636287	10.6523779333477	10.4226114895449	10.3598279440838	9.08276973091182	10.2839012237316	10.9794049550627	9.27406908605939	11.4302105497651
"NGO_0451"	12.7409394040158	12.4819987752601	12.9188613588745	12.9624439027169	12.5944489217631	12.8257341605795	12.6035272875478	12.6746874475868	12.7669948654466	12.8415106040503	12.6656427262311	12.8079403233361	12.4071064139952	12.1824269830574	12.9996128652302	12.9374508359433	12.6791329449446	12.6873281343203	12.498019721555	12.045559546782	12.3783720824634	12.6755250947811	12.0761783093965	12.6844022833885	12.018943424928	12.5411505224425	12.7462644538259	12.5218723894447	12.6964828095876	11.8695183144374	12.664186895881	12.7929952805729	12.0398855503322	12.9346383088308
"NGO_0449"	12.621093901094	11.9418245548833	10.546418492951	9.25081673870697	11.167569219936	11.430902522418	11.7683274187479	12.458659254645	11.232793278807	11.1310316708235	10.8763044731816	9.24601924716497	12.579591737312	11.4314361388908	9.82166774610059	11.0449581213919	11.5946056889173	11.6881747622545	12.0674107926712	11.3345437322835	10.6825257522386	11.0180040773644	10.9698445416751	11.2637424198677	11.2601190715922	10.7744602370782	10.7483936220248	10.4560674657051	11.1919459869271	11.8408420334304	11.0516704490813	11.5729405718272	10.9117347389161	11.470251708078
"NGO_0448"	8.49095731209372	7.2246739676793	7.54520687272102	7.71873311700145	6.80906458844058	6.76535055967654	8.30406033255865	7.94284046297618	7.64652031134186	7.86230387250476	7.42250592215512	7.34046277255158	8.191212803396	7.77660981264656	6.99522462129374	7.45722529066695	7.24642730027188	7.25891402142401	7.86147249558233	7.2155836304972	7.40266481168936	7.64179559211344	6.83999414100086	7.70931575523455	8.19298606342825	7.21575233243902	7.43831044914731	7.11085492239095	7.35225157408261	7.97386184860294	7.25683347706427	7.31939316272534	6.97892137228404	7.84967425616362
"NGO_0446"	6.48394925968999	6.55245542537853	8.09893481872727	7.7368123471664	7.01745183992273	7.08271908258096	7.42144473430928	6.67785527103682	8.47736844478104	7.41525917738894	7.88317637561929	6.38591631794144	6.34433394759752	6.48750090330618	7.61742646718538	7.82632835458986	6.76172097512891	6.23093111944179	6.58672946733256	6.70472306321852	8.12754918325059	7.11619712626566	7.94322649509033	6.62916379047765	6.38298119457476	7.67195760733738	7.39849620711554	8.58332528524311	6.67976812979976	6.30577693414585	7.33360464098647	7.30763706796776	7.15712955427613	6.92238215983499
"NGO_0445"	6.32122217804888	6.91474771163552	7.62324199707451	6.96269781836534	6.24921658868307	6.61647505636635	7.10955049675183	6.97678759770418	8.13890612379534	6.9379420784033	7.17191604606222	6.11357663511991	6.28829180589721	6.56617338541269	7.17651696246661	7.68299182847642	6.30342151042497	6.49681578844825	6.32223948392733	6.98462654904871	7.952082418524	7.38972125463952	7.64107051794768	6.26586974233122	6.72465971698219	7.01933916611843	7.51465335284238	7.61131631164283	6.56906151206266	6.29700949022512	6.8969376138499	7.43172770476013	6.94023359694033	6.65486634060034
"NGO_0444"	11.6841907475207	11.0771474113318	11.2882710219289	11.7858153045664	11.0999486848302	12.0776320098096	11.2731804337184	11.0355044067928	11.6216511912825	12.0967204801371	11.7262013341043	12.3768550608995	11.1132495027803	11.5042434697361	11.0024606045803	11.6664649921316	11.5483841952919	11.8869352085081	11.1205579874974	10.5231661295681	10.6619552517279	11.4472553608931	10.9022723666673	11.2754977065634	11.113818210301	11.3540618129319	11.3541270162131	11.3542349338095	11.2061746437501	10.5852219702076	11.0507486334883	11.3882551122387	10.6643595388531	11.4813158729386
"NGO_0443"	9.64341432368501	9.74643304715853	9.79357776746845	8.86901113182103	9.32063147662521	9.84362575005815	9.27284954630282	9.86237774225492	9.92941221655458	9.72561924293761	9.46947624959753	8.74293271798103	9.70840763216869	9.18105345668343	9.4880578406599	10.1044450939183	9.73036071583588	9.72884880595417	9.39164246981509	9.47184038435682	9.7097680431313	9.54182646648544	9.56452014998421	9.62057462977274	9.02184979427295	9.42274041821975	9.65093950058023	9.29508227256122	9.44861429015995	9.53207312165175	9.86629875443058	10.0438727368909	9.31813045074268	9.63830852307822
"NGO_0442"	12.7322975067134	14.0778490530155	12.1534148743084	13.3440848457109	13.137977558483	13.6325607771241	12.864544383469	13.5210878811939	12.7169647596719	13.4636574629753	13.2073633090092	13.5887095335616	13.0249030850865	14.1740432793423	12.7724029054853	13.178074077205	13.4175698299172	13.2271284507397	12.7116121629488	14.3453130611317	12.5883701708687	13.1971112186129	13.2801147099018	13.1188757769054	13.2467690386689	13.2585060732971	13.3064278728069	13.0518677947159	13.0323235019977	13.0138526815957	13.8600073306331	13.1211345968364	13.1274416375963	13.1076320354531
"NGO_0441"	13.4971310178089	13.375761491976	13.8039977380001	13.2712905092693	13.4876217459567	13.5317826193695	13.2284398244263	13.2548090785411	13.7436373735672	13.810415361459	13.7074076362744	13.3304085491873	13.423629429719	12.79561973864	13.2595879640954	14.0525401776859	13.9338129212146	12.9906393180536	13.3884560499705	13.1502680467313	13.9016620573663	13.9743359194282	13.6670659994859	13.8126179217622	13.2399162293206	14.0107364948806	13.664095074262	13.8810528349608	13.6863711913015	13.2896001359781	14.2090399728428	13.4856459074704	13.7326748695219	13.5554944208367
"NGO_0440"	12.1733983030088	12.4215119551891	11.7634315548905	12.013383439398	11.2346522591367	12.9319358515605	12.5545698376426	12.4901972157781	13.3100894434712	13.23992863635	12.7765283530397	11.5649794378981	10.8422565698808	11.3341782085146	11.112440230248	13.6727462975115	12.6050294448219	12.1006121798445	11.8986946303287	12.0071013656691	12.3070155624671	14.2780387962188	11.2481440841602	13.6163168141711	12.2805213985271	14.0747601225789	12.7124469524515	13.1319240461401	12.5849242900783	10.1603676940778	12.4723963897825	13.1371913148831	11.4002694002665	12.8917480212099
"NGO_0439"	9.7593649831447	9.485667952159	10.2162280219195	9.5820911334876	9.9087749032983	9.85752997912075	10.2032553065608	9.70465921224912	10.3038783927003	10.4363745358293	10.6384497823793	9.27601945263543	9.49843796103836	9.13808380406119	9.6289014944166	10.2548600969949	9.82698632030055	10.0404687098743	9.29004732846807	9.20066753562216	9.23955199127253	10.0328000332673	9.47423186847426	9.87015573065776	9.76871258843215	10.1946780874463	9.15340297875925	10.2824015958053	9.35608618932513	9.2887565076222	9.07965516698306	10.0661384145043	9.24392632107128	9.80231470921826
"NGO_0437"	11.8640449186375	11.7651244649572	11.9114503008729	12.2406500754529	11.7144132657526	11.8858918098107	11.4845005773192	11.6023602233425	11.7691824679138	12.0035919736158	11.668378211659	12.2777841696197	11.7615461834561	11.8203901154664	12.063494267683	12.0587616543275	11.8713248828451	11.5164776578053	10.8677533591941	11.1423772955082	11.3975539652554	11.4320789477522	11.3581429261461	11.1776948422478	10.9087807226735	11.2754285855389	11.3400720386568	11.3737107358053	11.1573407249638	10.818971919089	11.4529086683733	10.8678534619258	11.3917173307198	10.9320390200704
"NGO_0436"	11.8106371380571	11.2919498453845	11.8739623353191	12.6998469186728	11.7432750390765	11.8323734817367	11.6140158537586	11.2856149639035	12.4369221964873	12.5196540994047	12.0357820145592	12.8293773450736	11.446782157213	11.1013108972762	11.8659055796548	12.5090678813758	12.3452310698635	11.5813020209755	11.469789370772	11.0939805930373	11.694922217166	12.5902447291403	11.462691612425	12.4201579432747	11.3160460261201	12.4099517154739	12.1549268370454	12.0438681258	12.3241083309236	11.120038109104	12.2547476031251	12.2340521805042	11.6939575354279	12.231162188076
"NGO_0435"	10.3218284151026	10.4348324015327	10.98700179753	10.4952744661092	10.5499321970469	10.6117862092233	10.2862407243901	10.4231901961584	11.1154712216401	11.096387261739	10.9416074677605	10.1604310367048	10.5674691949925	10.1307239150131	10.7763709028236	11.1625218868819	10.7710361612978	10.6929985553397	10.2281890588312	10.4501189674774	11.1127810616454	11.2958837505904	10.7568171014461	11.2417853971162	10.315203580701	11.2322540310878	11.1132003243309	11.1391536054905	11.0727620251357	10.481869157671	11.0303181849854	10.6830168883418	10.8531315153439	10.6509433321423
"NGO_0434"	9.42420773240998	9.97167984196676	9.86330682750017	9.6495310436879	9.66439713718556	10.1689698299097	9.68361847758393	9.79502456970939	10.2537842741156	10.4478735041947	9.99642968732166	9.37832558895659	9.82036863266874	9.74780931687605	9.48363416297252	10.2912941181191	9.73036071583588	9.86825042384644	9.3596473401114	10.2483127263647	9.94941173641774	10.3356453834744	9.91264383471263	10.1648691787064	9.83215973012582	10.3129878560481	10.3812316903903	10.3681528000823	10.2565780260671	9.76522088548592	9.79977816200615	10.1960676696039	9.58773171279356	10.0271319993
"NGO_0433"	9.8879452944458	9.29337220385437	9.78204960540771	10.2782425416482	9.53008568295216	9.90181362525858	9.91861094293762	9.49804271301593	10.3314805521261	10.332263062554	10.1211011601054	10.0283470230088	9.78375464418324	9.43444319679266	9.68583542834252	9.85556971675351	10.0127811733725	9.69232707977315	8.73035879494564	7.9166095716269	7.66273033596882	8.91268862966054	7.85919955843589	8.90778384138759	8.8707075019448	8.85936013794185	8.6034681146749	8.76915474041113	8.71390066712309	8.55131218531536	8.27465517161822	9.15263078850317	7.60800974047173	9.50958359820581
"NGO_1880"	13.0716282417306	11.8156350679767	11.9799881880683	11.8185919811679	11.8789787229127	11.3866706007404	12.9741902550703	12.1740243200253	12.7285986063361	12.6984692653595	12.4774766392166	11.6202262968679	12.7728339075918	11.8514941705151	11.5867906253223	11.4610950634086	12.1239483118356	12.1148737856633	12.1945339671172	11.2264500711775	10.9534220776239	11.6551800888889	11.1320113971544	11.5920123504224	12.1929909241817	11.9061698078109	10.9769839306936	11.4904530222939	11.3994651796247	12.2268091141283	11.3344429131449	11.4244846035975	11.2756642563399	11.309174943345
"NGO_1879"	7.33142654599089	7.40544135934588	7.50765758258298	7.57512656604743	7.11053305307751	7.37912644212893	7.21333878227164	7.55375039404617	7.66427656472607	7.35649816295574	7.50789849115498	7.66477763269154	7.34001571918565	7.2276457753425	7.49750384654838	7.53129409513654	7.4421576934384	7.32955780126382	6.96934229901039	6.77831332794312	7.39340483301654	7.27025331942675	7.42242317742451	7.03995512561534	6.58795450186572	7.33471005180797	7.14395985265388	7.28266566318391	6.96401915811919	6.78345876060588	7.56237382904333	7.60394266132724	7.53394142008371	7.7210004246921
"NGO_1878"	11.0171289404498	10.9150032801215	10.9758089136863	10.9608364773585	10.9072681988095	10.666096312985	11.1189897749418	11.0140648380172	11.1510096403638	10.7943895275405	10.760147524577	10.3871644798735	11.0809938714427	10.6649343585176	10.9993686027785	10.9562693735906	10.8560988796695	10.8887986743634	11.3396903803463	11.5474944841649	11.4638636079278	11.2587707531329	11.2011207853193	11.2781969134672	11.2165989379463	11.0612181559948	11.3187294005396	11.0040389446376	11.2758723458666	11.5198582824097	11.164197539561	11.0846224789991	11.1973478627175	10.9925831455187
"NGO_1877"	12.5717003663455	12.5455144695485	13.2078225417805	13.0133369701017	12.823243586361	12.6664045751014	12.6636773343885	12.554030556507	12.8646530761907	13.2703526501011	12.7176623333052	12.5178003350271	12.2632073837026	12.4678563805332	13.1754605948698	12.8936124560757	12.7811098496611	12.4411635693174	12.2792682255414	12.1697055807236	12.9400799884607	13.0287333048981	12.5999905973394	12.6269799096649	12.406440973146	12.8182298879281	12.9488501516979	12.6679911309313	12.7300482806388	12.0800327331481	12.927327683992	12.274309600401	12.6672524481226	12.2819608275984
"NGO_1876"	9.79752918100515	10.2150958070246	10.9543001039343	9.54208626184801	10.3697181006066	9.6027629500313	10.4121053626567	10.1579905174002	10.4411185660468	10.1639676759192	10.4506261532908	8.79723109564831	9.84015291514938	9.53566583912187	10.6280985613808	9.90950821061407	10.0107761725906	9.40423089956033	10.4473947764816	10.7306353653103	11.2412250680653	10.7552677285887	10.8020145011976	10.5575324356192	10.7374943993734	10.7298305609192	10.6759707722616	10.5339893984154	10.5542441605138	10.6178275928866	11.1235698484969	10.6056406824028	10.8997205640613	10.5424164253962
"NGO_1875"	10.0636680841905	10.1703811371517	11.5521263329281	11.4119041461238	10.8926181737467	10.874363400934	10.5098852210469	10.1838318640515	11.0968322525079	11.5833724688013	11.06119788529	11.037363303595	10.0294632531704	9.96874628885595	11.4887821631259	11.062059710506	10.8516269465478	10.3595111453735	10.1964222774616	10.1006591436633	11.1127810616454	10.7288275333149	10.6288700226214	10.3711608042869	10.3097416376663	10.7629765997629	10.7220290706817	10.4560674657051	10.5896021928971	10.1780782837314	11.0754331618062	10.2343803707627	10.7658091784454	10.2171531836416
"NGO_1873"	15.0426360909211	15.2688770706685	14.3627903298935	13.4399570011082	14.6555791113192	14.3926557083479	14.7877938898758	14.967667973396	14.3327796923913	14.4073343343926	14.2859047221979	13.6490064377674	15.4220939219285	14.6696838408264	13.903472414551	14.3783116428212	14.6214910978136	14.7812843363986	15.1515520166669	15.1872211695528	14.4580815943866	14.5250903647497	14.5769887847851	14.7799611135704	15.0508517808008	14.3887306421491	14.1401105178759	14.3927210250667	14.6253608988743	15.4514602741594	14.4611904314664	14.7064027277038	14.6376733346217	14.561920436311
"NGO_1871"	14.3219587183737	13.8943683179045	13.2271822037497	13.7843944976591	13.6687750413933	13.749287463957	13.8366487123131	13.8425413037521	13.4085830934937	13.3866092935027	13.4952159339435	14.0013333371946	14.2334945740034	14.043540086795	13.6248888749846	13.3064513541518	13.7202037058934	14.0559506562165	13.9701349168749	13.7954943905878	13.1393675502989	13.2916899994081	13.3233750931522	13.3829878274246	13.779830741477	13.1881831415841	13.6375720445812	13.4043065882629	13.4777212592888	13.945923755463	13.409277354001	12.8572294708728	13.3989415924524	13.2201410855078
"NGO_1870"	12.5705504248677	12.4556532881693	13.0323198085107	13.1647172311085	12.9433376772568	12.6918306433419	12.7320265695704	12.433461264763	12.5164050722996	12.9835362335423	12.9068725832288	12.9096893931779	12.2051042433975	12.6197528732385	13.1288327726331	12.719190347847	12.4993089131638	12.4216284774222	12.2963512414054	12.1138925834635	13.2088419567009	12.7508441937052	12.7400902654905	12.3564561588269	12.653041550902	12.8205635717404	13.0096407090713	12.895134166031	12.663463349663	12.1781915639257	12.9971681464246	12.2404639720948	12.866165858355	12.4186886214511
"NGO_1869"	12.4923795469946	12.6426075651657	13.3049204354353	13.7736504325454	12.9860997306134	12.9845188565387	12.9412029599172	12.7064662800207	12.7644666645203	13.2321382164143	13.0144994985027	13.5498395475433	12.1454453669656	12.9263873624032	13.4061245813349	12.8878699814888	12.6093396650052	12.5888862106867	12.1433797104684	12.3189130269368	13.3987733086717	13.0623396101829	12.9578874494824	12.6163540369435	12.6721631902243	13.0236040769159	13.4769627848224	13.1080379800814	12.8882253238152	11.9998065688929	13.1027686918776	12.4430645584911	12.9599664818028	12.8231120238759
"NGO_1868"	8.62037159551051	8.8321073255145	10.395804961617	10.0778651062725	9.59363596432013	10.3408447580316	9.69524008237279	9.0217876263312	9.91610055035997	10.3483058750887	10.1872376235379	9.65425042150964	8.21852794850703	9.25785845848249	10.2306608708411	9.80767265780318	9.04768444755778	9.44355835182223	8.68966410658777	8.60919951072002	10.7829270794624	10.2599679548552	9.93311411066284	9.40344067892382	9.3335644810645	10.5001100766493	10.2188962581043	10.0321652612861	9.61938364328099	8.25041157704016	10.1713249603386	9.99292734020264	10.0196596296685	10.6531196742001
"NGO_1867"	11.9537243685102	12.5523461047509	13.6026438825228	14.0985324519584	12.7990430850382	13.483882325958	12.6721477595116	12.5965833185715	12.7950120938106	13.6539578450181	13.2278313552004	13.6064965760571	11.5160161896313	12.9949036810635	13.4448489038318	13.4380199261768	12.7399707733706	12.711393041593	12.1915879292582	12.2363736973733	14.0874175613913	13.6427618573601	13.6685917395516	12.754885519065	12.4099080630361	13.5743459060173	13.9297209724107	13.6761679773799	12.9774815656584	11.6321220081695	13.6575567028259	12.9130700034557	13.4926883209079	12.8090328761746
"NGO_1866"	12.4569011371302	12.3525909856466	13.2033916017444	13.6295983600727	12.6298911457267	12.7680566004785	12.6000573214604	12.490484705366	12.555342698778	13.0339828640002	12.808176984222	13.137080809075	12.2831366917368	12.5945606825784	13.2181374128109	12.7109747147364	12.6807092115045	12.4440711505507	12.209062527367	12.0416055703794	12.9660488907666	12.9213362878586	12.6471866461405	12.3775847130378	12.4735499799833	12.8297159304713	12.988295800704	12.8639978875376	12.3317455823801	12.1811206998619	12.9940549662285	12.30989203709	12.5990604346481	12.4377457823471
