ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
NGO_0372	26156.0100655623	1.32931550933811	0.266297496680587	4.99184380592419	5.98056112534426e-07	8.05098547175164e-06	TRUE
NGO_0373	5092.34787816913	1.56128165704815	0.320243765613511	4.87529133957409	1.08647986071233e-06	1.38613801584427e-05	TRUE
NGO_0374	10194.9986450008	1.69410277986621	0.293436449678323	5.77332087313405	7.77242274066264e-09	1.68437983229155e-07	TRUE
NGO_0377	1430.13863228553	-1.29228352527717	0.145110160292172	-8.90553440693069	5.31294721819174e-19	9.3389805546437e-17	TRUE
NGO_0711	280.404988094838	-1.01759587627509	0.131728080655082	-7.72497307494801	1.11876988651825e-14	8.42806647843748e-13	TRUE
NGO_0738	379.454101858056	-1.21538384881036	0.216357718354874	-5.61747395956943	1.93769365759257e-08	3.8317892078893e-07	TRUE
NGO_0754	253.312995894222	-1.32125317351755	0.194871964519164	-6.78010906688232	1.20085192307752e-11	5.75681134032919e-10	TRUE
NGO_1422	3448.04198860202	-1.51808148976608	0.209722385227763	-7.23852862972833	4.53578470556438e-13	2.87024456168114e-11	TRUE
NGO_1410	402.256004928692	1.16211270374358	0.24089524118019	4.82414139046575	1.406076503854e-06	1.72942304342092e-05	TRUE
NGO_1116	1037.76197949169	-1.569648497996	0.19090681137484	-8.22206649774293	2.00026221059435e-16	2.36710722149256e-14	TRUE
NGO_1830	7000.50684147781	1.11573118736423	0.323721766227903	3.44657450861287	0.000567741984919894	0.00276359329274853	TRUE
NGO_1832	24250.9948789425	1.02919887532725	0.199718390646997	5.1532503941831	2.56009761436694e-07	4.05007442592849e-06	TRUE
NGO_1833	4692.15977365215	1.08473795529856	0.321210844921177	3.37702780727949	0.000732736420701558	0.00342955330636055	TRUE
NGO_1835	28569.2307697808	1.05985286111461	0.210367916865118	5.03809172476693	4.70196115079746e-07	6.76227503687417e-06	TRUE
NGO_0449	2603.85713622732	-1.07986423304075	0.308762004144184	-3.49739999918021	0.000469816814828012	0.00236703885687234	TRUE
NGO_0448	143.069312361666	-1.17093893616715	0.258889666253943	-4.52292651580225	6.09904194221543e-06	6.06835493873258e-05	TRUE
NGO_1851	64032.4511128416	1.2664391705486	0.205980746807615	6.1483376003654	7.82992392845815e-10	2.42881169702369e-08	TRUE
NGO_1850	58181.4711062447	1.25125562006057	0.216212565179057	5.78715496495009	7.15885314998632e-09	1.57295912267755e-07	TRUE
NGO_1102	6.33012174692854	-1.85568456251897	0.67631581612233	-2.74381364191447	0.00607300031642499	0.0194483532400493	TRUE
NGO_1101	19.3809349543311	-1.12502575046168	0.447332115342213	-2.5149675417358	0.0119043342966983	0.0348108259840603	TRUE
NGO_1084	321.121891976555	-1.07286994952599	0.313568604516738	-3.42148395621259	0.000622803994068749	0.00299475963105399	TRUE
NGO_0650	46806.2764112582	1.23027967292917	0.330098192587017	3.7270112365273	0.000193763823324856	0.00110662226895279	TRUE
NGO_0658	318.961675161364	-1.06113933770959	0.302553338418409	-3.50728021464471	0.000452712154528626	0.00230286375711989	TRUE
NGO_0666	471.782641843593	-1.14441520904567	0.179614721492933	-6.37150006153977	1.8718821723331e-10	7.05075618245468e-09	TRUE
NGO_0678	587.98950260502	-1.04521299713082	0.374630556526738	-2.78998330200602	0.00527107599911363	0.0172290128731359	TRUE
NGO_1924	815.740248030635	-1.04317943009164	0.209009966745875	-4.99105112704981	6.00515983354421e-07	8.05098547175164e-06	TRUE
NGO_1931	7861.7109241709	-1.11095444504796	0.186111187170041	-5.96930502642451	2.38266300448541e-09	6.17929979196053e-08	TRUE
NGO_1944	375.94965310482	1.324548387169	0.264763351891579	5.00276332697059	5.651430720913e-07	7.77440295694292e-06	TRUE
NGO_1945	487.347894337926	1.99082784791327	0.242295492767748	8.21652860799015	2.09478515176333e-16	2.36710722149256e-14	TRUE
NGO_1946	1371.67178197307	2.08803358704687	0.218124335925006	9.57267596113056	1.04173791301826e-21	3.29605875678976e-19	TRUE
NGO_1948	2511.06579197637	3.70381566128529	0.310573454759596	11.9257315927154	8.69170935283374e-33	4.58342806539433e-30	TRUE
NGO_1189	1157.13600476521	-1.49943235421221	0.38940678284245	-3.85055530688809	0.000117850312413314	0.000754814551570297	TRUE
NGO_1059	2738.71152687133	1.11125843422697	0.140723027667376	7.89677746881364	2.86206693127616e-15	2.51543882515494e-13	TRUE
NGO_1052	958.975608373513	-1.24841249624258	0.146998799051304	-8.49267139799467	2.01940671676085e-17	2.9042740235597e-15	TRUE
NGO_1046	8121.56641252213	-1.06190834627414	0.279039976390595	-3.80557782440355	0.000141473520261329	0.000868697160055772	TRUE
NGO_1002	46.0459860318971	-1.75267636886282	0.472740882709678	-3.70747788686426	0.000209333689194239	0.00117852632137112	TRUE
NGO_0987	7967.29123389983	1.42590672198734	0.213771850285725	6.67022678655536	2.55408433991217e-11	1.06330563835291e-09	TRUE
NGO_0959	4319.77797428652	-1.20682661127117	0.194527860440961	-6.20387541679381	5.50894022837692e-10	1.85428583857283e-08	TRUE
NGO_1562	1491.04781258917	1.13901437492602	0.327531937604717	3.47756735802859	0.000505985900853623	0.0025251409941654	TRUE
NGO_1567	3037.16195222472	-1.16134269652781	0.24986474589434	-4.6478853684261	3.35355179227047e-06	3.56061673514892e-05	TRUE
NGO_1581	14096.9096863043	-2.09725826248941	0.44314008005623	-4.73272077358314	2.21530142016494e-06	2.5212998897129e-05	TRUE
NGO_0949	666.945155640974	-1.28511440128592	0.249320808172565	-5.15446107649561	2.54361385715856e-07	4.05007442592849e-06	TRUE
