ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
F9Z35_0001	1275.4159084037	0.459237862352036	0.134510962016734	3.41412964019173	0.000639861216162529	0.00352354842215646	FALSE
F9Z35_0002	4371.18184986879	0.425114751208634	0.123221510338188	3.4500043867494	0.000560577444341594	0.00315498545121178	FALSE
F9Z35_0003	52.2452124113375	1.0578427929878	0.538923868099536	1.9628798344341	0.0496601384537985	0.118522970632138	FALSE
F9Z35_0004	1990.92071441718	0.155073621008091	0.193394593507549	0.801850859403876	0.422639234629938	0.57182248764832	FALSE
F9Z35_0005	15.0567263515725	0.316596702427784	0.443792996007256	0.713388235677807	0.475605550799271	0.622461332660417	FALSE
F9Z35_0006	129.300540947545	-0.221696332121967	0.213887279445937	-1.03651013139379	0.299964215328345	0.451937235926112	FALSE
F9Z35_0007	128.690841105429	-0.324821326089536	0.198357561717496	-1.63755454179333	0.101514652444396	0.20372734277397	FALSE
F9Z35_0008	2937.99860613479	-0.269472831191367	0.185816225053471	-1.45021152546729	0.146999542033258	0.266005371456109	FALSE
F9Z35_0009	435.156304010728	-0.888725386659125	0.222904536566309	-3.98702242829746	6.69077028182093e-05	0.000557928313704496	FALSE
F9Z35_0010	1943.35489134079	-0.582118713871431	0.194834864049172	-2.98775435655354	0.00281035333011744	0.0119119333058712	FALSE
F9Z35_0011	879.152819161295	-0.245401965359529	0.284068770719297	-0.863882237875503	0.387652585184118	0.541545234956413	FALSE
F9Z35_0012	171.277551468594	-1.13166499535294	0.286830312439503	-3.94541631854767	7.96614494241018e-05	0.000640741500682835	TRUE
F9Z35_0013	1362.93307670111	0.232117745869212	0.156877192697781	1.47961435233214	0.138976194067928	0.25673125235747	FALSE
F9Z35_0014	561.493039633113	-0.232576648934091	0.263595818338975	-0.882322983724292	0.377602170864051	0.535348599114915	FALSE
F9Z35_0015	480.488933015419	0.26977398070946	0.238094000474353	1.13305660861673	0.257190481673454	0.405432217638014	FALSE
F9Z35_0016	773.809535063849	-0.133464906043099	0.271664054358803	-0.491286586876981	0.623223765297101	0.749409153915231	FALSE
F9Z35_0024	75.5045572403951	0.234544387923797	0.273855077205125	0.856454407628587	0.391746481118083	0.543582219536712	FALSE
F9Z35_0025	19.8132742008268	-1.03452570943865	0.431587652529208	-2.39702341662482	0.0165288673602987	0.049586602080896	TRUE
F9Z35_0026	41.8508730761735	-0.283912960750497	0.391411630033131	-0.725356476317439	0.468233366773477	0.61716178601175	FALSE
F9Z35_0027	209.190378047623	0.275645652825863	0.303071747469158	0.909506264202057	0.363082952728847	0.522747337861195	FALSE
F9Z35_0028	719.83479693558	-0.257899283427261	0.229775342641979	-1.12239755781412	0.261693442395377	0.410629572053576	FALSE
F9Z35_0029	1662.54352086543	-0.216637015260155	0.146754517341267	-1.47618634972838	0.139893872963675	0.25747633166171	FALSE
F9Z35_0031	1458.99113606786	-0.0590806828453742	0.254742448321532	-0.231923196289625	0.816597667641032	0.885970990903449	FALSE
F9Z35_0032	415.363084685356	0.489696574515005	0.201643590081853	2.42852537150436	0.0151603643399384	0.0462968973789151	FALSE
F9Z35_0033	1141.3114337084	0.669313645926917	0.224132063801993	2.98624674476836	0.00282424661096956	0.0119355605292394	FALSE
F9Z35_0034	287.709502607121	0.692267322261546	0.200105880324748	3.45950514366734	0.000541168941110928	0.00307968843089033	FALSE
F9Z35_0035	1383.84705503138	0.250229875444877	0.191210908924956	1.30865899258438	0.190649888280731	0.321102820904809	FALSE
F9Z35_0036	130.921165876237	0.128470136648646	0.21264077666705	0.604165102584263	0.545733879798328	0.680668080847365	FALSE
F9Z35_0037	728.452933084724	-0.439668642579653	0.117595061018315	-3.73883595766981	0.000184874309647907	0.00130240763658853	FALSE
F9Z35_0038	3562.76532646201	-0.773102815996779	0.150380441485364	-5.14097982663537	2.73309400946163e-07	4.85540092289574e-06	FALSE
F9Z35_0039	194.515607914444	0.290954805833608	0.420292784274705	0.692266954655682	0.48876969833399	0.63360183610174	FALSE
F9Z35_0040	3419.61828297766	-0.0495569729449609	0.201452033245163	-0.245998872022558	0.805683105673344	0.880920594256128	FALSE
F9Z35_0041	2458.86494264692	-0.0332211214160114	0.191184789000034	-0.173764458928819	0.862050577077835	0.914893157906502	FALSE
F9Z35_0042	297.639699834397	0.249006325258568	0.232266446621127	1.07207187642022	0.28368774960446	0.434463322670098	FALSE
F9Z35_0044	24.1188150133291	0.874631425891609	0.438529467214661	1.99446443461797	0.0461013229479306	0.111461541754582	FALSE
F9Z35_0045	11.8529583099767	-0.716741565345983	0.405945946061907	-1.76560838283794	0.0774615726717175	0.166623832737099	FALSE
F9Z35_0047	12.3639115801264	-1.85590538119127	0.735738586763365	-2.5225065187293	0.0116521790480967	0.0378464257476336	TRUE
F9Z35_0051	72.3960925573901	0.310867470837236	0.257276643086153	1.20830040033264	0.226931734543513	0.367661803070894	FALSE
F9Z35_0052	111.837680497315	-1.15307717531647	0.258889252870344	-4.45393990879162	8.43087056533421e-06	9.78651623010102e-05	TRUE
F9Z35_0053	3555.18738258146	0.677506959231392	0.139103798515296	4.87051372042075	1.11308471367466e-06	1.68275901487321e-05	FALSE
F9Z35_0054	1692.07410650031	0.386073200160362	0.173732668814667	2.2222256918888	0.0262680570163296	0.0712691108690058	FALSE
F9Z35_0055	2754.224865866	-0.0986642848800084	0.242586168814524	-0.406718508982451	0.684214744732562	0.796950241441633	FALSE
F9Z35_0057	33.492487535016	-0.284576008863907	0.44477637229976	-0.639818179622443	0.522290812150025	0.661525188606635	FALSE
