"D55_130_T1_20180201"	"D55_130_T1_20181106"	"D55_PMN_130_T0_20180201"	"D55_PMN_130_T0_20181106"	"D55_PMN_130_T1_20180201"	"D55_PMN_130_T1_20181106"	"D60_130_T1_20180208"	"D60_130_T1_20181113"	"D60_PMN_130_T0_20180208"	"D60_PMN_130_T0_20181113"	"D60_PMN_130_T1_20180208"	"D60_PMN_130_T1_20181113"	"D6_130_T1_20180131"	"D6_130_T1_20181108"	"D6_PMN_130_T0_20180131"	"D6_PMN_130_T0_20181108"	"D6_PMN_130_T1_20180131"	"D6_PMN_130_T1_20181108"
"F9Z35_0316.p01"	11.5197285291748	11.3445068417857	11.0182175525707	11.410126711163	12.1959183585813	11.1943735780904	12.4063884369819	11.3013211906304	12.503148406245	10.9216002888763	11.781145138626	11.77043035141	11.854578514016	11.5335989673843	11.7444898080986	10.7218443286866	11.8786002628163	13.0559535442039
"F9Z35_0317.p01"	11.1584256730527	10.8731658122706	10.9411355245464	11.2376282421799	11.1547484271836	10.9576298016003	11.400439055046	10.923095854186	11.5394781596982	10.8952020623833	10.904821978644	11.443905556548	11.2668934983956	10.8672867917292	11.3485931198424	10.6205534136136	11.2011254861905	11.8577592129135
"F9Z35_0318.p01"	10.4532995642357	10.2628231103946	9.62087617783814	9.93580555970603	10.4834599678736	9.45858137181941	10.10808547618	10.008588140487	9.40788190592385	9.81231148985862	9.70108862294191	10.3951017331917	10.6773516869174	10.1725780051688	9.87125081435639	9.44742422083895	10.1151110414111	9.95601813807187
"F9Z35_0319.p01"	10.682058025557	11.0779764980088	9.61324921179522	10.0230415310474	10.6225871411573	9.36065420751261	10.3233913798212	10.9146285784318	9.53870098165252	9.96368536077603	9.62862502457882	10.5764974884243	10.8754180849805	11.3593618039811	9.95813462770256	9.3575909169227	10.0163849048009	9.9016160038298
"F9Z35_0320.p01"	11.4652219539012	10.0928678678509	9.77647655157683	10.531111376684	10.8302663273933	10.9137971556471	10.3086562529884	10.0392082129091	10.3116757677557	10.107028476387	10.2932468469907	11.8986604458457	11.7465041089621	10.3139738313399	9.69061321087883	9.83136095185142	10.7914802221655	11.4204768076113
"F9Z35_0321.p01"	9.63423758767922	9.83602335466419	10.2187586598442	10.1323470730905	9.89334960262702	9.96405422093305	9.6941018261434	9.83196829184755	9.94116950477155	9.87887519941715	9.72638607054726	9.14630960647474	9.84191931050259	9.53794203444571	9.96164361156261	9.98075939327546	9.54502193406559	10.2469129698692
"F9Z35_0322.p01"	9.5205020650965	9.04927003964717	9.41518288284951	8.65986677291657	9.10637280459444	9.21780625302416	9.54937056257486	9.25016727289833	9.73536963767672	9.39021159704992	9.52596769694788	8.83387016591617	9.46167355627301	8.97430229896504	9.30774460766024	9.11201745391359	9.32945301885228	9.11941055167807
"F9Z35_0323.p01"	4.78455927842422	4.79522437627155	5.21471443788032	5.9166647623035	5.53642356144664	4.60564630236065	5.36397353228023	4.61916052017902	5.43436628648113	5.42104968411736	5.41823329560074	5.15493645951198	4.50122847482926	4.3911802397842	5.46555802729642	5.46809443977565	5.11148179426896	4.75848087120105
"F9Z35_0324.p01"	7.4975991191941	7.55715383938195	8.70365850944077	7.89986034796734	7.5843991610052	7.79413806219982	7.90132993858691	7.50288294052156	8.79246397559762	8.31733454866273	8.2863833389038	7.11364221127014	7.57143021299385	7.34126319291068	8.29326519357869	8.7772041002417	7.86406634667077	7.74090727155736
"F9Z35_0325.p01"	9.3862338017456	9.19382130016423	9.38683050587671	9.19539433347592	8.74490517010712	9.08204977999419	9.23208761053798	9.2214523256887	9.64914018392234	9.15560414804009	8.6544759975405	8.62973182733184	9.38196540447723	9.06188497963894	9.33776876272767	9.72486291832476	9.03256678558715	9.11587320415748
"F9Z35_0326.p01"	11.1579382626589	10.6126733841417	11.3785737910823	10.9534325245566	11.3350991087199	10.8899866150721	10.9312775457069	10.8821849037728	10.8914549762013	11.196693820053	10.7331011768607	11.3867328684412	11.222474326673	11.0906507510778	11.1923787680375	11.0989162558857	11.0541725206987	11.117021116272
"F9Z35_0327.p01"	11.7149326236341	11.3155688892925	11.301914022788	10.4505135083307	11.5804954961395	11.2276351211975	11.5994633882622	11.6106333116159	11.0209162711009	11.3699714575785	11.065136516294	10.9916449197682	11.6751810387471	11.7311779168369	10.8727779796996	11.3131179797134	11.0638760956166	11.3746226196028
"F9Z35_0328.p01"	10.9993881072751	10.9216506164763	10.1995361743714	10.6890735876211	10.8836654170097	10.1863859596435	10.8543760065108	10.6882915372899	10.0205818145899	10.0203861895302	10.2252672991689	11.3888912797293	11.0383977761906	11.4023743509049	10.4763870498141	9.90148969018501	10.1740479655398	10.5345992345231
"F9Z35_0329.p01"	9.77123403514954	10.5060023577891	10.2267763125365	10.8709639635934	10.6211903797886	9.82025461383277	10.298038225724	10.1134405218463	9.76349230360106	10.2970318779219	10.2841038785163	10.7760484495993	9.70033753512023	10.7917898770333	10.5974749064436	9.71004977627747	9.80374668491145	10.0198377661723
"F9Z35_0330.p01"	11.3261597043992	11.052801784115	11.3282330635196	11.7244651666332	11.5499914867969	10.9593909053922	11.2809827913842	10.9023096520344	10.8867535673688	11.0082438476206	11.0975548313985	11.4261499201184	11.4538507729353	11.1835453532119	11.3546098853975	10.8121593908535	11.3318081300563	11.0482128449214
"F9Z35_0331.p01"	12.1575770831361	12.4932953309457	14.0982438891335	13.7583387295282	13.19180219811	13.3458698629779	12.5551252582133	12.4520956915768	13.4156698932722	13.9219838073469	13.4787738180895	13.2119950600024	12.2454044881126	12.5680409266488	13.8443380944412	13.6816682889559	13.1200054514788	12.7934214310004
"F9Z35_0332.p01"	9.37620698534616	9.59372062397061	12.1792674965445	12.6891305432156	11.0255653089927	11.2926409507405	9.4588199466971	9.78936933285139	10.8122056803385	11.4135944902315	10.8928433878561	12.0002729387359	9.4223704111398	10.4855710856273	12.2162412430507	11.3186198398347	10.8374635487095	10.728777667391
"F9Z35_0333.p01"	10.4097432730293	10.152776663086	12.2260079463025	11.6347776498093	11.004292983284	11.1363963027088	10.4818978876924	10.2976644029348	11.5539535525114	11.7662969541098	11.4219846213996	11.0281073303667	10.365490303688	10.2625610739528	11.9443368209941	11.4990493594092	11.2282262668122	10.7030925808279
"F9Z35_0334.p01"	10.2696763413281	10.38697571189	11.8979332392848	11.9272323293535	11.2180203393208	11.3588518948717	10.069896103096	10.2550721019003	10.9120932651544	11.5347098574335	11.0413048083245	11.1729200322185	10.4606796724434	10.4952106020656	11.6190304063338	11.3032847823558	11.0947064314835	10.8347213412979
"F9Z35_0335.p01"	10.1580806991799	9.5948288286925	8.72081012563593	8.80154544157026	9.20669168010972	8.89211026974244	9.47210924976284	9.66920643194883	8.95285592321871	8.49788344720662	8.54485778308581	9.60217761785013	10.082877183039	9.90048870079908	9.06499139412291	8.83642223498467	9.13028162002446	9.38044399809397
"F9Z35_0336.p01"	11.1444695312114	10.932645424175	11.652228969396	11.1543248615369	10.9585731723838	11.5190742007661	10.857271751132	10.9282459394216	10.7417997460553	11.6697182958446	11.1531289346158	10.8577983443931	11.2761053494942	10.7389241704905	11.1576224047062	11.3736893542912	11.284639712807	11.2822431440106
"F9Z35_0337.p01"	8.75478054341526	8.40271664460451	8.16176874014707	7.35729791779492	8.46826273170232	8.112744741373	8.73603592473686	8.81702532449352	8.63777912862952	8.38707060428576	7.81217091291295	6.93358592811098	9.02760104163858	7.8334200984066	7.85244025030825	8.33042944038153	8.65244280764666	8.50262693631814
"F9Z35_0338.p01"	13.2254291905211	12.7957806671374	13.7214504485252	13.4987111483825	13.2667369719978	13.4679529526111	12.9566672782376	12.9599971284356	13.3174055371665	13.5813253710153	13.2021774867918	13.3231082567838	13.0960141534798	12.649948392693	13.535464177971	13.5087545973318	13.4520420178659	13.2813436194236
"F9Z35_0339.p01"	9.79211981308093	9.56799391772995	11.4645602801241	11.6116282356687	10.4757521475895	11.1770723952876	10.0661461178698	9.60865277375415	10.7373297892829	11.5610051720783	11.0459482274687	11.4757313888333	9.24223050742283	9.92404038069834	10.965685523136	11.0424023119811	10.6002356536472	10.3163266501788
"F9Z35_0340.p01"	10.4437334212414	10.0130602512915	10.8609892173468	10.8040622760121	10.289573958399	10.6296037666167	10.4186101736431	10.258050227949	10.4197763007218	11.2093102901523	10.5814312284118	10.5727046603146	10.1539002283262	10.1077881292391	10.5850174756899	10.4715570179751	10.1938251562226	10.6355708150912
"F9Z35_0341.p01"	7.90507449126048	6.76988837144129	8.13638937138345	7.45921527362001	7.29072030309574	8.16877085423457	7.580604305362	7.45141445936916	7.69426331823737	8.62758978340564	7.58302430492476	7.87875592273942	7.39647620209954	7.92479303495198	7.43180309209448	7.64740451197612	7.56768387213466	8.06915909514429
"F9Z35_0342.p01"	7.4598686672471	7.09005326622949	7.82810028656642	7.18921669894173	7.53748722624547	8.16877085423457	7.66944363383238	7.68752522255628	7.94325550978351	8.59170887806059	7.79010005999198	7.46698584303264	7.25827543721638	7.6117215737772	7.34781683990303	7.63956702325889	7.57983207248593	7.79520689937903
"F9Z35_0343.p01"	7.61660109871946	6.66183538277582	7.13254972301323	6.56209667886277	6.82423885659757	6.26203800036278	8.4817189155439	7.15524953627933	7.79566642972651	6.83289184384795	7.84107863936455	6.48387314994147	7.00091997986444	6.26217026299405	7.22355990237201	6.10310397331635	6.51076763679845	6.39881631204812
"F9Z35_0344.p01"	12.2494281063606	12.4251777400978	12.456949517473	13.0120980559454	12.6140582622117	12.5305243583647	12.3445367461514	12.1774158730808	11.8747232034222	12.3803397249747	12.2697812771629	13.0182119114278	12.2097945309243	12.8639082239783	12.7988041068555	12.1909476025594	12.1651985510094	12.5823199288426
"F9Z35_0345.p01"	11.1444695312114	11.5235855784674	12.3222093411617	12.3142895621213	11.941629704211	11.8753989092994	11.345302534337	11.397628948997	11.5428972248317	12.3595172047637	11.7102742603221	12.1285163386414	11.0286200516516	11.4153550498231	12.3534248999721	11.9764518527484	11.7348306102467	11.4725394337258
"F9Z35_0346.p01"	8.99223574358781	9.05250157155982	10.205634156481	9.6071222125188	9.86057353409404	9.80073666655111	9.02348813888572	9.0272867657109	9.82377781273109	9.97242101413788	9.76445864727736	9.44917875106762	9.09721651456682	8.62707667667788	9.96863606714436	10.0441356294999	10.1357073246608	9.73183795320018
"F9Z35_0347.p01"	11.8514113990285	12.4788170203274	11.8042762155153	12.2327448298812	12.1679730424896	12.1039413594197	11.9226906080281	12.1375496700336	11.6947014565465	12.1211424272136	11.8304220141895	12.1686407331685	11.9572192208834	12.6355599396031	12.1824388201837	12.0444352119315	11.9748883263885	12.2095481219993
"F9Z35_0348.p01"	6.57686799442141	6.48692560961277	7.20817010078409	7.31711007586407	6.99167543332281	6.78690932359689	6.71303685943089	6.84582166923698	7.0383900844931	7.02242717434534	6.80282597975441	7.21550595496479	6.4476163265312	7.0067398632933	7.235317519643	7.20125308624979	6.56164953084235	6.7561762783083
"F9Z35_0349.p01"	6.13561454247662	6.2280471139411	5.80058761113437	4.89864484899855	5.1636206129964	5.16073677668353	6.19594646621636	6.22595597118685	5.49936198841535	5.32400478656632	5.41823329560074	5.56015647973218	6.05508323108064	5.66697165296913	5.70678240692496	5.46809443977565	5.39579389351099	5.59659837870347
"F9Z35_0350.p01"	5.99567859146174	5.82773251538694	6.64145361391916	7.5884001486725	6.35859040002874	6.11146015352641	5.96715379823225	5.89650544812361	6.23761212080853	6.32989386524866	6.26254406550832	7.15527383131858	5.77402675345933	5.7957303833602	7.21170371184965	6.38114083021554	5.97703216062908	5.9111978390291
"F9Z35_0351.p01"	6.44514932988884	6.69598908648058	6.70147332902278	7.14387883468008	6.46523329318809	6.18888460930155	6.54680365157739	6.67466005658783	6.43341464192954	6.41711124530413	6.42874512739427	7.07074344665635	6.60004120065491	6.67150511120156	7.37989663821045	6.40032011502144	6.56164953084235	6.71863669452711
"F9Z35_0352.p01"	7.475711477154	7.09640029311887	7.32585758365589	7.17426524834393	7.09313270851087	6.93983651536602	7.12771811073739	7.00545458564997	7.05788571526065	7.12749927326643	6.75740034127764	7.09235613611181	7.47594627851821	6.9867267951548	7.54915368565689	6.99417560535137	6.95091088694412	7.18361984199967
"F9Z35_0353.p01"	8.3229455678578	9.14924426948902	7.40634702821536	6.65231903199886	7.66295432766436	7.39402105092804	8.99745438563057	9.43658754958554	7.95875302660564	7.97087842845767	7.97745756573903	7.19571253554442	8.38747470279989	9.16875775366749	7.07425891024118	7.55038585935167	7.68474559133737	7.39851615106007
"F9Z35_0354.p01"	9.30399528939555	8.65333853634906	9.28680141873867	8.29913397866626	9.28291008096975	8.7114195419181	9.25203865459269	8.88801398238024	9.3543762250809	8.93009817534553	9.02782496428254	8.09582568509067	9.22836852524467	8.36132607501314	9.05844806903693	8.47347026105903	9.15471869634073	9.30169309429773
"F9Z35_0355.p01"	13.6086712812503	13.9355665529554	14.0059851110768	14.8006428476516	14.0046359065602	14.6479491115884	13.992577956615	13.6083399679114	14.5540027098803	14.3727122914507	14.4529054542211	14.6204119010975	13.4863804890439	14.0134629585238	14.4703360576677	14.4072934712028	14.2820279164385	14.0980020464305
"F9Z35_0358.p01"	12.1996233018499	12.4321670540531	12.4958222318749	12.9100348650233	12.487171089573	12.6744340267362	12.0827918264627	12.3007635825097	12.4440328366697	12.5738231281747	12.3768549830505	12.8068655523579	11.7555333688257	12.8601834354909	12.8151373077742	12.4083529970012	12.7131858078239	12.6221088823639
"F9Z35_0359.p01"	6.47123734765974	7.25213300340277	7.20817010078409	7.06491850376989	7.86616549612675	7.05118382671821	7.30956280520085	6.88551436154276	8.05319290256714	7.29442173271396	8.11975297897628	7.85386886586801	6.43862814879936	6.86024669254132	7.53025492027173	6.86440929406976	7.49253503137618	7.18361984199967
"F9Z35_0360.p01"	13.1601253975317	13.2104204163823	12.8012833308032	13.1032721577653	13.3137506115718	13.3042107812457	13.2660853775687	13.0763249800261	13.4485114960672	13.3151355977462	13.1499368296423	13.1567015688745	13.4107521869052	13.1237797365019	12.9243430181856	13.3691853206769	13.3521940271151	13.5377918780799
"F9Z35_0361.p01"	10.3891240820943	10.8053968923464	8.95379986964661	8.7273841203885	9.44963916892725	8.90314252565661	10.2437429036648	10.4706597898611	8.64416904623277	9.17995495962266	9.08914330454255	9.30568628402656	10.0716333163002	10.50391824472	8.94949802447159	8.80188376737583	8.78887272471613	9.00931852690598
"F9Z35_0362.p01"	8.27689885742115	8.56552673656318	6.82502513977317	6.85506811978893	7.72700824006011	6.23809689238259	8.42027550762125	8.4217270640335	7.2393063003157	6.43806558983867	7.36083852526523	7.27327657999651	7.80089997410517	8.72279281228839	7.02075700764305	6.25995867503503	6.79118902295671	6.46903709766039
"F9Z35_0363.p01"	10.3857974843297	10.3747724836262	10.2397106783296	10.6060655139836	10.2266687896982	10.0525254320867	10.1165706961396	10.0768019401062	11.4036271026549	9.4933785313556	9.67333947137649	9.21608793293883	10.2953336841101	9.9459358996234	11.2630345880729	10.8276778412021	10.2814619566696	10.1185368901236
"F9Z35_0364.p01"	10.7496089253737	10.6825981658415	10.2759014029313	11.4077570332239	10.3053156748173	10.2879976732042	10.9645558139866	10.6216467239388	11.9844050339067	10.2184358593164	10.2074142708652	9.32836731257582	10.4847193539858	10.3482256919056	11.6921269905659	10.8930596689641	10.4925837411786	10.4044518967731
"F9Z35_0365.p01"	9.51289596958821	10.2760067755618	9.27331112770514	9.68226826924233	9.71362394264062	10.0425898929752	9.94885723330244	9.78421316379	9.88164364521667	9.8881383413309	9.92937770876146	10.3448382116085	9.44651608812599	10.5601067995565	9.34046746706035	9.99762900941701	9.87653414632168	9.93410146672548
"F9Z35_0366.p01"	9.02791030080137	8.88132489136281	8.57436381361837	8.87207243639722	9.16892958779082	9.17901044386835	9.49088391792612	8.86473786116555	9.17419237937809	8.87521571122189	9.31380729852131	9.25922436084547	9.02614468982784	8.93875020328466	8.436571261498	8.8734813191956	8.85997857051259	8.93095218964847
"F9Z35_0367.p01"	8.3089339343202	8.40777796168879	7.95947753617283	6.69530925040444	8.56456919806747	8.09357231692037	9.30180400442497	8.53918351007537	9.29272432864988	7.92103448782509	9.06797752270889	6.80804086430639	8.69870986679519	6.96642416922088	7.33696034795792	8.35448541841585	8.51436457130344	8.28019668284621
"F9Z35_0368.p01"	10.2592610449936	9.45291843010488	9.84319505765149	10.006429182266	9.68448935930445	10.1217948649518	9.93247241533072	9.49077724467995	10.1495472912162	10.2199037848496	10.0218609994295	9.94212568798502	10.135120096268	9.84946817391851	9.75269906960699	9.81587911860264	10.1740479655398	10.0553405674069
"F9Z35_0369.p01"	12.0977184586161	11.8399140652999	10.2759014029313	10.010600244608	11.1343317962849	10.7008167561694	11.5820653387974	11.80589371961	10.5655853100408	10.1337519177256	10.456782112083	10.1163949459641	12.4487654223654	12.1506540648415	10.5562985078799	10.3418625941169	10.741297471228	11.4474462709504
"F9Z35_0370.p01"	10.376190554693	10.1957645658343	9.43435657360049	9.1917237593895	9.90257896767952	9.52432768030225	10.3626441004129	10.6129500018597	10.0888470414901	9.40577827813379	9.62449045715189	9.18162115467143	10.2629542877472	10.2839534408183	9.61685740907444	9.60186385617128	9.98947877658969	10.1430598785624
"F9Z35_0371.p01"	9.20549519582912	8.54730224006964	8.92942448101081	8.06991456033959	8.72941363991326	9.08528157514323	8.9439310779599	8.72522023752326	9.08312841273968	8.78280532675269	8.7638746072446	8.36564025757528	9.11239263506029	8.34199243438194	8.89544438465247	8.89330038999776	9.13847345481483	9.12293923473264
"F9Z35_0372.p01"	10.9020420330716	11.0917749158041	10.7464598394052	9.35486661670236	10.5422078183932	10.7050217542476	10.905630315063	11.3523699596544	11.3455878180951	11.0859581178057	10.4286101244721	8.70104427566262	11.1890517323591	10.634948669147	10.0334261010994	11.1228741889867	10.812098430104	10.913189988866
"F9Z35_0373.p01"	12.3161465404863	12.3006961389944	12.9853072226134	12.72985373862	12.4108185170753	12.5024142860175	12.2313579696488	12.4243654462248	12.5384740496309	12.8870263006881	12.2661379290518	12.1304525429539	12.4781979632019	12.0110435945587	12.6733758000214	12.8568570281291	12.4427113310339	12.3915891340473
"F9Z35_0374.p01"	12.1276470991445	11.8596341003305	11.8005884467486	11.406966274784	12.1188408944999	12.1102959794857	12.0725499917998	11.5971748912121	11.7137866805425	11.714136670779	11.8027968608471	11.669287236569	12.0897240546512	11.9387144034858	11.9192968734005	11.6292164722907	11.8986198813815	12.0988605207917
"F9Z35_0375.p01"	9.17689521464065	9.43817467495066	9.47026741534765	9.17694723124763	10.0322668725313	9.68413799885007	9.29967565730194	9.15906191729044	9.29880724651373	9.12770833327445	9.65926200793528	9.59471426045734	9.54535702148945	9.1621679243169	9.55547404353218	9.30679506713867	10.0622954757919	9.68249372570044
"F9Z35_0376.p01"	15.8382234028421	15.5739854313517	14.1072280326114	13.3049795614463	14.8805797327664	14.5086192261383	15.1357602767426	15.6466944499811	15.068049454215	13.401744092369	14.6406039467549	13.8766091192654	16.2118983197736	14.5761985396122	13.779973597577	14.3331253598305	15.5145478231108	15.0587904864188
"F9Z35_0377.p01"	13.5676563358372	13.6366566695655	14.394173264977	14.7173040848578	13.5861374740362	13.3149108229074	14.1659274485645	14.018168124474	14.6815231128402	14.288491008961	13.3694166476584	13.8905762606455	14.2093175617512	13.8494532151052	15.0943830548035	14.1611661685282	13.3789993516404	13.2976212689046
"F9Z35_0378.p01"	10.6411412184241	10.2842716348603	10.6036937760754	9.83356287358764	10.3328836292418	10.0623929882722	10.3441838022298	10.5656605980744	10.7785203486008	10.2007032175023	10.0498755765742	9.21121429944598	10.5514923065586	10.1293346080648	10.5872904801797	10.4572165236306	10.6411431860824	10.3722178444675
"F9Z35_0379.p01"	10.2678703798336	10.2516268343589	11.6896864369291	11.410126711163	10.895268141284	11.4035200151475	10.3012318496938	10.5036544036749	11.0785937693912	11.3752500619531	11.0194356716827	11.098378530137	10.450408041065	10.2251336676298	11.6289932747915	11.4374496931094	11.253885660011	11.2479353962996
"F9Z35_0380.p01"	6.91943705635336	6.94968657356717	8.3935687323213	8.17798528316945	7.33264902385041	7.42517643316677	7.03756408619914	6.95423920872489	7.7724461253779	8.17895679182506	7.41972360093179	6.78151628711891	6.12529618669732	7.37228012995971	7.70883390881032	8.21951737725871	7.39953025611156	7.18361984199967
"F9Z35_0381.p01"	10.5519465158202	10.5961715566631	11.4337247821968	11.2349572943149	10.9170594690802	11.4080406546023	10.8139585506917	10.5371374666904	10.8867535673688	11.3419373842206	10.8650843718765	11.1989868188155	10.8016362013871	10.7565193443902	11.3875869436297	11.0867864090624	10.9706657509755	11.2567897606551
"F9Z35_0382.p01"	10.7267844337323	10.8408470312965	11.4419261581894	11.9529224237173	11.0139043677267	11.2436213802556	11.1787839195489	10.7183331084203	11.1278058750607	11.4358686948955	10.9948302942793	11.511830275127	10.7080803485804	11.2225762557756	11.8160048378363	11.0080052654251	10.9335103053796	11.2551839132775
"F9Z35_0383.p01"	10.7676120017908	10.6049960185666	11.266868122149	12.4010328755741	10.7672569224741	11.2891442470538	11.0656627158344	10.487251438981	11.0990612964144	11.4231827209804	10.9468085181809	12.1654967107175	10.3984856781681	11.2779427191525	11.7536254790722	11.0155529677089	10.8574393226332	11.263195333808
"F9Z35_0384.p01"	12.3568488356737	11.7919392930266	12.7352064183291	12.8047075413749	11.925877738794	12.1244923525565	12.3135099323296	11.9928966703159	12.5081857297931	12.6914274988962	12.144409318831	12.1496729924485	11.9333518999395	12.0871795606755	12.7582784243647	12.3098932056505	12.1831163444972	12.3246467504126
"F9Z35_0385.p01"	12.006319764779	12.1201271424692	12.3208056833193	12.1609266246935	12.4092009271018	12.4908933287686	12.7419900009226	12.6199031517904	15.0263326612355	11.9788606962014	13.1329431726473	11.9924873495886	11.0977915738337	11.2616060955579	12.4237889860583	13.0936546576677	13.9245855609162	12.9589174042447
"F9Z35_0386.p01"	9.35083044032566	9.1967446320841	9.07430055582582	9.08099308871402	9.35193301591812	9.25271367557781	9.59172913047334	8.93719071510781	9.33871680451428	9.62332757864221	9.36179549368938	9.59096804224036	9.01149960278613	9.21193612509059	9.03197341333442	9.04273763645489	9.35779098710242	9.12997077674355
"F9Z35_0387.p01"	13.0148815886598	12.8120659755268	12.1939094308969	12.6747492626954	12.6630670282201	12.5340737737477	13.0095200799174	12.7469499716966	12.6325366846539	12.5761169618962	12.4027279091105	12.6173799374746	13.0857480779619	12.7231731534366	12.594505333342	12.4698065039481	12.6781670823486	12.7728067329963
"F9Z35_0388.p01"	10.6001066616844	10.4550560651895	9.68921346481866	9.16201758410886	9.90257896767952	9.18504744646102	10.429352853356	10.6833155229853	9.83358482321198	9.45149429733696	9.28002765667792	9.02378667631919	10.7062640611894	9.4931489576418	9.44697648366512	9.44965559652652	9.79858878699913	9.69676524097927
"F9Z35_0389.p01"	13.1824031458122	13.3343978837657	13.3528757654637	13.835149461543	13.500804327466	13.5395968605232	13.0759682176364	13.1974100034934	13.3844473038877	13.5597548413855	13.2639295090081	13.395741447235	13.2508955335403	13.168002177225	13.5660351328769	13.4828532293199	13.5839610291758	13.6786250779462
"F9Z35_0390.p01"	10.3101626522813	11.1285757847938	11.450081172086	12.5846151926375	11.2003576666306	11.5166841069341	10.7608240133832	10.8395828360875	10.9239426692007	11.6387790306233	11.0170727646672	12.5306031855981	10.2856351438809	11.6977956446671	11.8033519018462	11.2537259139861	10.9854909726816	11.0257838920047
"F9Z35_0391.p01"	8.34714179304666	8.6447946728707	9.80085236614354	8.57216845330322	9.15354319873308	9.08528157514323	8.92471784153661	8.8109485153153	9.87623158474402	9.59645055243278	9.55014730665785	7.87875592273942	8.51559112618689	7.70578386410362	9.20782566336756	9.55703713001161	9.33658992082215	8.91067564898491
"F9Z35_0392.p01"	8.79801216195138	9.60146022650651	9.9402592784645	9.90027736011636	9.33157101744388	9.43091168603652	9.36423525387034	9.5539526508268	9.56585371555149	10.4106528901274	9.78497781474129	9.31480157595924	8.9203566859708	9.42507175957444	9.58079839716423	9.83648484239674	9.51388438495106	9.16119480226372
"F9Z35_0393.p01"	12.3038627173551	11.8577895458827	11.3844087267433	11.2006901611318	11.8031463294561	12.4554559926295	11.8098883820833	12.132488033658	11.4017453052793	11.8520890823298	11.404012285188	12.3396227077292	11.9537790131457	12.1378450227958	11.0766211105021	11.8158521314351	11.4976994065887	12.109564173968
"F9Z35_0394.p01"	11.9228622835063	11.7863742573259	12.8465317544068	12.3092200516686	12.3731472112431	12.1162281213334	11.6903564918252	12.2207959463118	13.353994514191	12.4169513051784	12.1192947927855	11.4028427820352	11.8349736196279	11.0969949685134	12.7003993013002	13.0092258663073	12.7986386111951	12.5171541879269
"F9Z35_0395.p01"	10.0649484814847	9.58593924552391	8.92203067323126	9.57930593019423	9.85582982402593	9.33645277636121	9.7912002510922	9.81689844131641	8.96820918065424	9.40577827813379	9.55667195978444	10.3821574406258	10.2386549194718	9.87654596129451	9.15973372955417	8.91930847072213	9.59050238923133	9.3566680400094
"F9Z35_0396.p01"	10.804204263136	10.0352676244858	9.71224349891595	9.29796648458936	10.0448249838977	9.62098810667398	10.3595837453251	10.140321261243	9.73835588233614	9.51984565341273	9.67733648512678	9.90640374235524	10.9590177691787	9.75047903164053	9.57851447856361	9.52565414971685	10.4455190439202	9.78623797354157
"F9Z35_0397.p01"	9.10887742289206	8.56778864614443	7.63578815175051	7.59958341980937	7.77827614165951	7.4044822831756	8.8996323287976	8.82709667991847	7.78989661732968	7.876885047032	7.65815230309807	7.70866332321159	8.70782686448543	8.84856882084684	7.71720212357233	7.49058266540693	7.80331243700445	7.32633364517483
"F9Z35_0398.p01"	9.63002510530389	9.84722530068877	10.8317204009756	10.2375116898246	10.5699843754007	10.4854862128667	9.81523142460994	9.96823929901871	10.6496577289055	10.388633475195	10.5728762637301	9.84482738522239	9.75759668989991	9.61232396537313	10.9560439823496	10.8881341734864	10.7155358563227	10.6281452618939
"F9Z35_0399.p01"	7.88155761805014	8.33789843287484	8.16176874014707	7.71713886950319	8.39154766883318	8.17486305024727	8.28459152179096	8.35083060373406	8.45719279080477	8.14836917651826	8.27056419079164	7.21550595496479	8.27900672541964	7.64376958240573	8.140280153235	8.40603216848473	8.25998693706321	8.4641558969773
"F9Z35_0400.p01"	8.02579419765147	8.1751983943659	8.13638937138345	7.15915380556447	7.73741003976797	8.22855945192505	8.12030476688685	8.58503076134721	8.48950144893434	8.88636083380483	8.07184423203438	6.22864071069298	7.98059937609559	7.6813004980047	7.15088303338172	8.48658637048653	8.28976139210732	8.1614641072635
"F9Z35_0401.p01"	10.3018028274005	10.1542805334133	10.8480541157383	10.5354596718549	10.5407309715768	10.5240783805951	10.0995500364594	10.3163566849917	10.2544271215776	10.7018236641186	10.0155609345994	10.0740912693399	10.0531729698883	9.75923520943273	10.8653050840423	10.63924041696	10.3143555707661	10.3528262401625
"F9Z35_0402.p01"	9.0501606992281	8.91722675792094	9.07207580414654	8.6966154143672	8.81017268107774	8.35193710605347	9.28253476144065	9.13170541527983	9.11336018059305	9.41606343898237	8.87602106760272	8.6224022516427	9.24973575588517	8.78990807622269	9.18997877225308	8.9225266977036	8.79924828066624	8.60213965632185
"F9Z35_0403.p01"	9.3249990419282	9.09229566961029	9.06538085827755	8.84894522007919	8.95925142365994	8.45057797594531	9.64298494628483	9.20764815961649	9.3189001752523	9.14945158962193	9.08613859543859	8.56238101369957	9.4223704111398	8.66177389482592	8.76886085004447	9.06910957065443	8.84503448465601	8.76917235878365
"F9Z35_0404.p01"	9.86202821332315	9.48315858041879	9.31717023541368	9.5365484880079	9.51730244205763	9.0917234949254	10.366714498941	9.6098191574985	9.70668750546621	9.32620698838011	9.64708522953676	9.69584099443327	9.69851102396581	9.84261852371638	9.71368962024374	9.0603724637111	9.21017651306319	9.43822253913378
