ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
F9Z35_0001	1275.4159084037	0.137554755865129	0.13479270015597	1.02049113717555	0.307495590454747	0.523980514723247	FALSE
F9Z35_0002	4371.18184986879	0.0161190116980429	0.123290951570222	0.130739616271532	0.895981292046995	0.953152124872862	FALSE
F9Z35_0003	52.2452124113375	-0.578591155494754	0.534991297703035	-1.08149638691118	0.279476367018123	0.501460845452025	FALSE
F9Z35_0004	1990.92071441718	0.054598327396126	0.193577232013149	0.282049323819329	0.777905689970467	0.896033336889853	FALSE
F9Z35_0005	15.0567263515725	0.125912048132464	0.453338130792332	0.277744225733667	0.781208708495996	0.896497218340119	FALSE
F9Z35_0006	129.300540947545	0.164849125563156	0.218235084366881	0.755374077643828	0.45002456244506	0.654924014061107	FALSE
F9Z35_0007	128.690841105429	0.396814808011903	0.204649241516368	1.93899965165601	0.0525013805757911	0.175958426441155	FALSE
F9Z35_0008	2937.99860613479	0.536163662961175	0.186144993978421	2.88035499371705	0.00397227630156907	0.0280617756354914	FALSE
F9Z35_0009	435.156304010728	0.801552966884001	0.226125325837355	3.5447288529748	0.000393017158210947	0.00505585035624453	FALSE
F9Z35_0010	1943.35489134079	0.450689598902834	0.195372361130506	2.30682373031148	0.0210646487679704	0.093800700924039	FALSE
F9Z35_0011	879.152819161295	0.216463313240095	0.284592639280919	0.760607560993262	0.446891502298594	0.65362872215942	FALSE
F9Z35_0012	171.277551468594	-0.132773550865326	0.290521900463942	-0.457017356190004	0.647658570468685	0.810745140778893	FALSE
F9Z35_0013	1362.93307670111	-0.0637965934236081	0.157111113370716	-0.406060348341337	0.684698259320214	0.833476152116429	FALSE
F9Z35_0014	561.493039633113	-0.0937522573164846	0.264210934855884	-0.354838672243533	0.72271045485582	0.862616602473957	FALSE
F9Z35_0015	480.488933015419	-0.105512810150986	0.238444252636547	-0.442505151557653	0.658123703299976	0.816596461368296	FALSE
F9Z35_0016	773.809535063849	0.028715052653692	0.272116433077811	0.105524875248827	0.915959332586572	0.961670465755026	FALSE
F9Z35_0024	75.5045572403951	-0.253582098201001	0.275231885908343	-0.921339827193744	0.356873033798355	0.577573838316461	FALSE
F9Z35_0025	19.8132742008268	-0.417864268058176	0.446301921143226	-0.936281580387989	0.349128229308865	0.569759772811021	FALSE
F9Z35_0026	41.8508730761735	-0.0504694123419852	0.397496013217831	-0.12696834852109	0.898965449982718	0.953525494430088	FALSE
F9Z35_0027	209.190378047623	-0.274751109929909	0.303431458104741	-0.905479977738724	0.365211162458701	0.581990828832002	FALSE
F9Z35_0028	719.83479693558	0.649865320512508	0.230968239012599	2.81365664513318	0.00489815151390202	0.0327171402402943	FALSE
F9Z35_0029	1662.54352086543	-0.449431333762059	0.146961495823222	-3.05815704477227	0.00222702831583418	0.0186390642979857	FALSE
F9Z35_0031	1458.99113606786	-0.0366307555679445	0.254964283345743	-0.143670145038596	0.885760947381497	0.948758976795592	FALSE
F9Z35_0032	415.363084685356	0.132138632233958	0.202183763517279	0.653557090516148	0.513397196815165	0.70808719931357	FALSE
F9Z35_0033	1141.3114337084	-0.206419218379918	0.224085297261865	-0.921163596640159	0.356965020994051	0.577573838316461	FALSE
F9Z35_0034	287.709502607121	-0.588250816949183	0.199144247553823	-2.95389309093749	0.00313792691064905	0.0237150601750946	FALSE
F9Z35_0035	1383.84705503138	-0.0523355724011016	0.191397899893573	-0.27343859274424	0.784516089980798	0.899302272563247	FALSE
F9Z35_0036	130.921165876237	-0.0876384101204426	0.214732474357907	-0.408128348460096	0.683179448598753	0.833087168449269	FALSE
F9Z35_0037	728.452933084724	-0.0911184121507006	0.118878875003473	-0.766481110693877	0.443390087056577	0.650871284291853	FALSE
F9Z35_0038	3562.76532646201	0.40462915437887	0.150789394231613	2.68340592812091	0.00728764745589168	0.0435170696220008	FALSE
F9Z35_0039	194.515607914444	-0.226351080380329	0.420682895956026	-0.538056295029379	0.590538184227653	0.773041190911073	FALSE
F9Z35_0040	3419.61828297766	-0.15431197653136	0.2015493123109	-0.765628891322268	0.443897148646154	0.650871284291853	FALSE
F9Z35_0041	2458.86494264692	-0.16292717681526	0.191320850096947	-0.851591328037169	0.394440954418145	0.60980337463458	FALSE
F9Z35_0042	297.639699834397	-0.618617776750759	0.2320720766671	-2.66562778958603	0.0076844720167241	0.0451110976981776	FALSE
F9Z35_0043	3.45817535083809	-0.79146149971333	0.79732387464689	-0.992647435853897	0.320881799277539	0.534974135755514	FALSE
F9Z35_0044	24.1188150133291	-0.536643452723638	0.43172131847588	-1.24303208981704	0.213856008619846	0.422842430705653	FALSE
F9Z35_0045	11.8529583099767	0.318303058533655	0.444823848541447	0.715571027896443	0.474256268434413	0.674181489370612	FALSE
F9Z35_0046	4.29712359044262	-0.474812303489716	0.715479401965396	-0.66362819416663	0.506928307553546	0.703933201026803	FALSE
F9Z35_0047	12.3639115801264	0.218787615139201	0.773097068402341	0.283001480773094	0.777175701894492	0.896033336889853	FALSE
F9Z35_0051	72.3960925573901	-0.161045699971657	0.258982636600611	-0.621839757620559	0.534047240756101	0.724108295208662	FALSE
F9Z35_0052	111.837680497315	-0.221566899120702	0.264590752647892	-0.837394719593833	0.402370732884019	0.6161209458709	FALSE
F9Z35_0053	3555.18738258146	0.0836172607618909	0.139140369391419	0.600956150451673	0.547869192638218	0.738524836648155	FALSE
F9Z35_0054	1692.07410650031	0.164447150829503	0.173936821756184	0.945441851639767	0.344433344147411	0.564751447052088	FALSE
